codigo_plano;situacao;data_inicio;data_fim;ente_recebedor;municipio;uf;cnpj_recebedor;fundo_repassador;orgao_repassador;sigla_orgao;fundo_recebedor;valor_emenda;valor_especifico;valor_voluntario;valor_total_repasse;valor_total_plano;saldo_disponivel;natureza_juridica
30882120230005-018572;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE SANTA MARIA DO TOCANTINS;SANTA MARIA DO TOCANTINS;TO;37421039000192;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;35563.84;0.0;35563.84;35563.84;0.0;Município
30882120230005-021135;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE SANTA RITA DO TOCANTINS;SANTA RITA DO TOCANTINS;TO;01613127000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;32844.06;0.0;32844.06;32844.06;0.0;Município
30882120230005-018568;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE SAO MIGUEL DO TOCANTINS;SÃO MIGUEL DO TOCANTINS;TO;25064007000106;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;104455.14;0.0;104455.14;104455.14;0.0;Município
30882120230005-018371;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE TAGUATINGA;TAGUATINGA;TO;02306900000197;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;115582.11;0.0;115582.11;115582.11;0.0;Município
30882120230005-018574;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE TALISMA;TALISMÃ;TO;01612820000105;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;34242.3;0.0;34242.3;34242.3;0.0;Município
30882120230005-018570;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE TUPIRAMA;TUPIRAMA;TO;01613619000134;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;31015.14;0.0;31015.14;31015.14;0.0;Município
30882120230005-020113;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE LAGOA DO TOCANTINS;LAGOA DO TOCANTINS;TO;37420916000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;40496.01;0.0;40496.01;40496.01;0.0;Município
30882120230005-018451;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE ALMAS;ALMAS;TO;01138551000189;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;58094.92;0.0;58094.92;58094.92;0.0;Município
30882120230005-020293;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE ALVORADA;ALVORADA;TO;01800242000122;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;71682.01;0.0;71682.01;71682.01;0.0;Município
30882120230005-015889;AUTORIZADO;2023-11-16;2025-12-31;MUNICIPIO DE CARIRI DO TOCANTINS;CARIRI DO TOCANTINS;TO;37344397000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;43392.79;0.0;43392.79;43392.79;0.0;Município
30882120230005-020098;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE CHAPADA DE AREIA;CHAPADA DE AREIA;TO;01625984000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;28608.05;0.0;28608.05;28608.05;0.0;Município
30882120250002-025779;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE DIANOPOLIS;DIANÓPOLIS;TO;01138957000161;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;565100.52;0.0;565100.52;565100.52;0.0;Município
30882120230002-010407;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE PALMAS;PALMAS;TO;24851511000185;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;3063318.57;0.0;3063318.57;3063318.57;0.0;Município
30882120230004-015987;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE PALMAS;PALMAS;TO;24851511000185;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;2538153.39;0.0;2538153.39;2538153.39;0.0;Município
30882120230002-014053;AUTORIZADO;2023-06-29;2024-12-31;MUNICIPIO DE PIUM;PIUM;TO;01189497000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura de Pium;0.0;78751.36;0.0;78751.36;78751.36;0.0;Município
30882120230004-015557;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE PORTO NACIONAL;PORTO NACIONAL;TO;00299198000156;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DA CULTURA E DO TURISMO;0.0;459059.48;0.0;459059.48;459059.48;0.0;Município
30882120230002-009012;AUTORIZADO;2023-05-26;2024-12-31;MUNICIPIO DE PORTO NACIONAL;PORTO NACIONAL;TO;00299198000156;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DA CULTURA E DO TURISMO;0.0;461284.45;0.0;461284.45;461284.45;0.0;Município
30882120250002-021810;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PORTO NACIONAL;PORTO NACIONAL;TO;00299198000156;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DA CULTURA E DO TURISMO;0.0;1863882.76;0.0;1863882.76;1863882.76;0.0;Município
30882120230002-009783;AUTORIZADO;2023-06-07;2024-12-31;MUNICIPIO DE FILADELFIA;FILADÉLFIA;TO;00766709000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO ESPORTE E LAZER;0.0;86107.48;0.0;86107.48;86107.48;0.0;Município
30882120230004-014887;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE GURUPI;GURUPI;TO;01803618000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;594399.55;0.0;594399.55;594399.55;0.0;Município
30882120250002-022174;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE GURUPI;GURUPI;TO;01803618000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;2391140.64;0.0;2391140.64;2391140.64;0.0;Município
30882120230002-008178;EM_ELABORACAO;2023-05-15;2023-12-31;MUNICIPIO DE GURUPI;GURUPI;TO;01803618000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;0.0;0.0;0.0;0.0;0.0;Município
30882120230002-008307;AUTORIZADO;2023-05-16;2024-12-31;MUNICIPIO DE GURUPI;GURUPI;TO;01803618000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;726917.79;0.0;726917.79;726917.79;0.0;Município
30882120250002-021833;AUTORIZADO;2025-04-30;2029-12-31;MUNICIPIO DE NOVA ROSALANDIA;NOVA ROSALÂNDIA;TO;24851495000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Desporto e Lazer;0.0;155821.76;0.0;155821.76;155821.76;0.0;Município
30882120230002-011514;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE LAJEADO;LAJEADO;TO;37420650000104;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;46673.98;0.0;46673.98;46673.98;0.0;Município
30882120230005-018850;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE GUARAI;GUARAÍ;TO;02070548000133;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA;0.0;192255.4;0.0;192255.4;192255.4;0.0;Município
30882120230002-011500;AUTORIZADO;2023-06-20;2024-12-31;MUNICIPIO DE GUARAI;GUARAÍ;TO;02070548000133;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA;0.0;240088.32;0.0;240088.32;240088.32;0.0;Município
30882120230005-018175;AUTORIZADO;2023-12-03;2025-12-31;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;DOIS IRMÃOS DO TOCANTINS;TO;02070563000181;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Esporte e Turismo;0.0;57080.16;0.0;57080.16;57080.16;0.0;Município
30882120230002-011766;AUTORIZADO;2023-06-26;2024-12-31;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;DOIS IRMÃOS DO TOCANTINS;TO;02070563000181;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Esporte e Turismo;0.0;74200.55;0.0;74200.55;74200.55;0.0;Município
30882120250002-023378;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BARRA DO OURO;BARRA DO OURO;TO;01612818000128;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Juventude, Esporte, Turismo e Cultura;0.0;183775.44;0.0;183775.44;183775.44;0.0;Município
30882120230005-018176;AUTORIZADO;2023-12-03;2025-12-31;MUNICIPIO DE DARCINOPOLIS;DARCINÓPOLIS;TO;25064072000123;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA;0.0;54130.3;0.0;54130.3;54130.3;0.0;Município
30882120230002-013090;AUTORIZADO;2023-07-03;2024-12-31;MUNICIPIO DE DARCINOPOLIS;DARCINÓPOLIS;TO;25064072000123;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA;0.0;67807.25;0.0;67807.25;67807.25;0.0;Município
30882120250002-024226;EM_REPLANEJAMENTO;2025-04-15;2029-12-31;MUNICIPIO DE DARCINOPOLIS;DARCINÓPOLIS;TO;25064072000123;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA;0.0;215680.52;0.0;215680.52;215680.52;0.0;Município
30882120250002-022880;AUTORIZADO;2025-04-23;2029-12-31;MUNICIPIO DE PINDORAMA DO TOCANTINS;PINDORAMA DO TOCANTINS;TO;02155331000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de  Desenvolvimento Econômico, Cultura e Turismo;0.0;182759.32;0.0;182759.32;182759.32;0.0;Município
30882120250002-024146;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BARROLANDIA;BARROLÂNDIA;TO;24851453000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA EXECUTIVA DE ESPORTE, CULTURA E JUNVENTUDE;0.0;189962.24;0.0;189962.24;189962.24;0.0;Município
30882120230002-013433;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE MONTE DO CARMO;MONTE DO CARMO;TO;01067891000166;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura;0.0;81189.53;0.0;81189.53;81189.53;0.0;Município
30882120250002-028302;AUTORIZADO;2025-05-15;2029-12-31;MUNICIPIO DE ALIANCA DO TOCANTINS;ALIANÇA DO TOCANTINS;TO;25042219000184;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;196894.24;0.0;196894.24;196894.24;0.0;Município
30882120230002-013529;AUTORIZADO;2023-07-05;2024-12-31;MUNICIPIO DE LIZARDA;LIZARDA;TO;02070571000128;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;50331.26;0.0;50331.26;50331.26;0.0;Município
30882120230002-012594;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE SANTA ROSA DO TOCANTINS;SANTA ROSA DO TOCANTINS;TO;24851503000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, TURISMO E DESPORTO;0.0;58206.88;0.0;58206.88;58206.88;0.0;Município
30882120250002-023633;AUTORIZADO;2025-05-19;2029-12-31;MUNICIPIO DE SANTA ROSA DO TOCANTINS;SANTA ROSA DO TOCANTINS;TO;24851503000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, TURISMO E DESPORTO;0.0;187117.2;0.0;187117.2;187117.2;0.0;Município
30882120230002-011134;AUTORIZADO;2023-06-22;2024-12-31;MUNICIPIO DE PEIXE;PEIXE;TO;02396166000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretária Municipal de Cultura e Turismo;0.0;115779.75;0.0;115779.75;115779.75;0.0;Município
30882120230005-016122;AUTORIZADO;2023-11-20;2025-12-31;MUNICIPIO DE PEIXE;PEIXE;TO;02396166000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretária Municipal de Cultura e Turismo;0.0;81304.58;0.0;81304.58;81304.58;1.4551915228366852e-11;Município
30882120250002-022918;AUTORIZADO;2025-04-23;2029-12-31;MUNICIPIO DE PEIXE;PEIXE;TO;02396166000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretária Municipal de Cultura e Turismo;0.0;312990.92;0.0;312990.92;312990.92;0.0;Município
30882120250002-022913;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;SÃO SALVADOR DO TOCANTINS;TO;37344371000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SEC. MUN. DE TURISMO, CULTURA E MEIO AMBIENTE;0.0;132835.64;0.0;132835.64;132835.64;0.0;Município
30882120230002-008440;AUTORIZADO;2023-05-16;2024-12-31;MUNICIPIO DE APARECIDA DO RIO NEGRO;APARECIDA DO RIO NEGRO;TO;25086638000118;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;58463.16;0.0;58463.16;58463.16;0.0;Município
30882120230005-020653;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE WANDERLANDIA;WANDERLÂNDIA;TO;00001636000158;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura e Turismo  - Wanderlândia - TO;0.0;88413.76;0.0;88413.76;88413.76;0.0;Município
30882120230002-010287;AUTORIZADO;2023-06-14;2024-12-31;MUNICIPIO DE WANDERLANDIA;WANDERLÂNDIA;TO;00001636000158;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura e Turismo  - Wanderlândia - TO;0.0;114304.37;0.0;114304.37;114304.37;0.0;Município
30882120250002-027095;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE WANDERLANDIA;WANDERLÂNDIA;TO;00001636000158;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura e Turismo  - Wanderlândia - TO;0.0;348065.0;0.0;348065.0;348065.0;0.0;Município
30882120230004-016588;AUTORIZADO;2023-11-23;2025-12-31;MUNICIPIO DE PARAISO DO TOCANTINS;PARAÍSO DO TOCANTINS;TO;00299180000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE MEIO AMBIENTE, CULTURA E TURISMO;0.0;381336.32;0.0;381336.32;381336.32;0.0;Município
30882120230002-009128;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE PARAISO DO TOCANTINS;PARAÍSO DO TOCANTINS;TO;00299180000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE MEIO AMBIENTE, CULTURA E TURISMO;0.0;453685.88;0.0;453685.88;453685.88;0.0;Município
30882120230002-014136;AUTORIZADO;2023-07-07;2024-12-31;MUNICIPIO DE MURICILANDIA;MURICILÂNDIA;TO;25063876000108;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE CULTURA-FMC;0.0;49610.89;0.0;49610.89;49610.89;0.0;Município
30882120250002-027085;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE MURICILANDIA;MURICILÂNDIA;TO;25063876000108;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE CULTURA-FMC;0.0;157673.32;0.0;157673.32;157673.32;0.0;Município
30882120230005-020922;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE MURICILANDIA;MURICILÂNDIA;TO;25063876000108;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE CULTURA-FMC;0.0;39616.95;0.0;39616.95;39616.95;0.0;Município
30882120250002-027081;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE DUERE;DUERÉ;TO;01351667000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Dueré;0.0;176549.92;0.0;176549.92;176549.92;0.0;Município
30882120230002-008963;AUTORIZADO;2023-05-25;2024-12-31;MUNICIPIO DE DUERE;DUERÉ;TO;01351667000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Dueré;0.0;56973.91;0.0;56973.91;56973.91;0.0;Município
30882120230002-009154;AUTORIZADO;2023-05-30;2024-12-31;MUNICIPIO DE COLINAS DO TOCANTINS;COLINAS DO TOCANTINS;TO;01795483000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Colinas do Tocantins;0.0;316612.0;0.0;316612.0;316612.0;0.0;Município
30882120250002-025487;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE COLINAS DO TOCANTINS;COLINAS DO TOCANTINS;TO;01795483000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Colinas do Tocantins;0.0;1022519.44;0.0;1022519.44;1022519.44;0.0;Município
30882120230002-009379;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE BURITI DO TOCANTINS;BURITI DO TOCANTINS;TO;25061722000187;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Buriti do Tocantins;0.0;113341.55;0.0;113341.55;113341.55;0.0;Não encontrado
30882120230005-017357;AUTORIZADO;2023-11-28;2025-12-31;MUNICIPIO DE BURITI DO TOCANTINS;BURITI DO TOCANTINS;TO;25061722000187;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Buriti do Tocantins;0.0;87145.32;0.0;87145.32;87145.32;0.0;Não encontrado
30882120250002-023173;AUTORIZADO;2025-04-24;2029-12-31;MUNICIPIO DE BURITI DO TOCANTINS;BURITI DO TOCANTINS;TO;25061722000187;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Buriti do Tocantins;0.0;345874.8;0.0;345874.8;345874.8;0.0;Não encontrado
30882120230002-009915;AUTORIZADO;2023-06-09;2024-12-31;MUNICIPIO DE ANANAS;ANANÁS;TO;00237362000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Ananás;0.0;89868.64;0.0;89868.64;89868.64;0.0;Município
30882120230002-009916;AUTORIZADO;2023-06-09;2024-12-31;MUNICIPIO DE AUGUSTINOPOLIS;AUGUSTINÓPOLIS;TO;00237206000130;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Augustinópolis;0.0;179737.37;0.0;179737.37;179737.37;0.0;Município
30882120230002-010279;AUTORIZADO;2023-06-14;2024-12-31;MUNICIPIO DE SAO SEBASTIAO DO TOCANTINS;SÃO SEBASTIÃO DO TOCANTINS;TO;00766733000131;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de São Sebastião do Tocantins;0.0;58442.38;0.0;58442.38;58442.38;0.0;Município
30882120230005-017546;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE ARAGOMINAS;ARAGOMINAS;TO;25063884000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Aragominas;0.0;50962.14;0.0;50962.14;50962.14;0.0;Município
30882120230002-010303;AUTORIZADO;2023-06-14;2024-12-31;MUNICIPIO DE ARAGOMINAS;ARAGOMINAS;TO;25063884000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Aragominas;0.0;64032.2;0.0;64032.2;64032.2;0.0;Município
30882120250002-027045;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAGOMINAS;ARAGOMINAS;TO;25063884000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Aragominas;0.0;200010.2;0.0;200010.2;200010.2;0.0;Município
30882120230002-011296;AUTORIZADO;2023-06-21;2024-12-31;MUNICIPIO DE RIACHINHO;RIACHINHO;TO;25063926000157;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Riachinho;0.0;57230.22;0.0;57230.22;57230.22;0.0;Não encontrado
30882120250002-027071;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BABACULANDIA;BABAÇULÂNDIA;TO;02401248000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Babaçulândia;0.0;275531.2;0.0;275531.2;275531.2;0.0;Município
30882120230002-010730;AUTORIZADO;2023-06-19;2024-12-31;MUNICIPIO DE BABACULANDIA;BABAÇULÂNDIA;TO;02401248000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Babaçulândia;0.0;106581.12;0.0;106581.12;106581.12;0.0;Município
30882120230005-018177;AUTORIZADO;2023-12-03;2025-12-31;MUNICIPIO DE BABACULANDIA;BABAÇULÂNDIA;TO;02401248000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Babaçulândia;0.0;72826.66;0.0;72826.66;72826.66;0.0;Município
30882120230005-020792;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE CASEARA;CASEARA;TO;24851487000184;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Caseara;0.0;48348.56;0.0;48348.56;48348.56;0.0;Município
30882120230002-010740;AUTORIZADO;2023-06-19;2024-12-31;MUNICIPIO DE CASEARA;CASEARA;TO;24851487000184;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Caseara;0.0;62709.19;0.0;62709.19;62709.19;0.0;Município
30882120250002-027074;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BERNARDO SAYAO;BERNARDO SAYÃO;TO;25086596000115;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Bernardo Sayão;0.0;176437.04;0.0;176437.04;176437.04;0.0;Município
30882120230002-011360;AUTORIZADO;2023-06-22;2024-12-31;MUNICIPIO DE BERNARDO SAYAO;BERNARDO SAYÃO;TO;25086596000115;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Bernardo Sayão;0.0;55263.02;0.0;55263.02;55263.02;0.0;Município
30882120230002-011662;AUTORIZADO;2023-06-23;2024-12-31;MUNICIPIO DE PARANA;PARANÃ;TO;01126556000191;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Paranã;0.0;104904.89;0.0;104904.89;104904.89;0.0;Município
30882120230002-011669;AUTORIZADO;2023-06-23;2024-12-31;MUNICIPIO DE ARAGUATINS;ARAGUATINS;TO;01237403000111;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Araguatins;0.0;318703.88;0.0;318703.88;318703.88;0.0;Município
30882120230002-011762;AUTORIZADO;2023-06-26;2024-12-31;MUNICIPIO DE AXIXA DO TOCANTINS;AXIXÁ DO TOCANTINS;TO;00766725000195;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Axixá do Tocantins;0.0;92514.64;0.0;92514.64;92514.64;0.0;Município
30882120250002-027068;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE AXIXA DO TOCANTINS;AXIXÁ DO TOCANTINS;TO;00766725000195;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Axixá do Tocantins;0.0;346078.0;0.0;346078.0;346078.0;0.0;Município
30882120230005-016129;AUTORIZADO;2023-11-20;2025-12-31;MUNICIPIO DE AXIXA DO TOCANTINS;AXIXÁ DO TOCANTINS;TO;00766725000195;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Axixá do Tocantins;0.0;86879.83;0.0;86879.83;86879.83;0.0;Município
30882120230002-011699;AUTORIZADO;2023-06-23;2024-12-31;MUNICIPIO DE SAMPAIO;SAMPAIO;TO;25086828000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Sampaio;0.0;58290.0;0.0;58290.0;58290.0;0.0;Município
30882120230005-017405;AUTORIZADO;2023-11-28;2025-12-31;MUNICIPIO DE SAMPAIO;SAMPAIO;TO;25086828000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Sampaio;0.0;44619.93;0.0;44619.93;44619.93;0.0;Município
30882120250002-023826;AUTORIZADO;2025-04-30;2029-12-31;MUNICIPIO DE SAMPAIO;SAMPAIO;TO;25086828000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Sampaio;0.0;177701.48;0.0;177701.48;177701.48;0.0;Município
30882120230002-013915;AUTORIZADO;2023-07-06;2024-12-31;MUNICIPIO DE RECURSOLANDIA;RECURSOLÂNDIA;TO;37421146000110;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Recursolândia;0.0;54916.7;0.0;54916.7;54916.7;0.0;Município
30882120230005-020372;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE CARRASCO BONITO;CARRASCO BONITO;TO;25064023000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Carrasco Bonito;0.0;39327.86;0.0;39327.86;39327.86;0.0;Município
30882120250002-024078;AUTORIZADO;2025-04-30;2029-12-31;MUNICIPIO DE CARRASCO BONITO;CARRASCO BONITO;TO;25064023000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Carrasco Bonito;0.0;154896.0;0.0;154896.0;154896.0;0.0;Município
30882120230002-012769;AUTORIZADO;2023-06-30;2024-12-31;MUNICIPIO DE CARRASCO BONITO;CARRASCO BONITO;TO;25064023000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Carrasco Bonito;0.0;53365.14;0.0;53365.14;53365.14;0.0;Município
